User ID,Studio Profile ID,Classification,Completeness Score,Reasons,Recommended Action,Metadata
ezm6r2d1egh61lec725wen86,vr0mo7gybcjh5965pxq54uwz,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
tzhqet2qfkmxwtmkys2d9juz,brfmc03j3tywk4riov0i4qd0,NEEDS_UPDATE,75,"Missing key fields: services; URL issues: website_url: missing scheme, twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""website_url: missing scheme"",""twitter_url should be migrated to x_url""]}"
oz2uvjvajk3n8mz3hvqcniez,h20uok75np2zn6ky1ww8dd3h,NEEDS_UPDATE,65,"Missing key fields: phone, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""]}"
tn74f9xztugrdpwvlvqnyv63,teah706if1ighbjwzgliy8a5,NEEDS_UPDATE,55,"Missing key fields: phone, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""social_links"",""services""]}"
hz81ycv08eoeqs5vxc57qbhs,zby5owf9or8erdetbzruivu2,NEEDS_UPDATE,85,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
glsaplwc6kcd7xvgmpnz71gw,z63rkb7cjtceb08o7qz7s4cv,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
cp0pht4hkv8f3eoncm5q049a,oqvrgimbmoq445e5bzvp0uu0,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
xzdz95yog045x8lm4iawvdlb,am1j0tq07f74ej63axlnupwu,NEEDS_UPDATE,85,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
fif25i5zlo9y6s90otu2nam6,z43ix6c0u13cih6s8go8slkl,NEEDS_UPDATE,65,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
oohxi4q48225p9fkkfczxrqz,ve5ocpl072czydj9yutjyys6,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
clm8g0hoevzy69vghpfxvdrk,mpv4myvlo825j6c8q5p8w5h7,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
l2itsnl1r4w1s1x6mhgy1c3t,d14a7vgx08mu098p8r9f7tla,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
t62x56d5r2ey2s9ih3fkxsno,wlgn1k36zwni5xkbqsorv9ow,EXCEPTION,55,"Missing key fields: coordinates, website, services; URL issues: twitter_url should be migrated to x_url; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""website"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""address_no_coords""}"
ijkyw9x4zirxq9bl4b680zfh,rym9haaalg430e274wsgr8n4,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
bgkyu5r0gth1swqdqx8pm0me,ok2gu016jqytj6em6no3rkoz,NEEDS_UPDATE,65,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
sfzxzj4tztvkwk985nm0s35v,n81d5k9xkgyx1iqus3jnviqx,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
q8qii6tnyp6ykcmmm7j21p65,cl09x2bzomlk3xl6nauugq3z,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
vjia9nou2bbgtekwe4ip3onp,w3hotml82uy25vpjnt9qiynq,NEEDS_UPDATE,65,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
q9w7skyc9grsnp43vmh34xv0,tw4yuns1n90wkqayrzwuxyvi,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
o1plgbh8hjlul8skyzx5gae2,qk0n9m84diqzgjb46vmzpnlo,NEEDS_UPDATE,70,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
ut6qe1xp2o36gway6mz7bi6l,cc4lxiqqpwv6ulhbjxmtjrxz,NEEDS_UPDATE,70,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
mnilrlkiz06q9ukeokd2wyfm,ozt0ouiaufmkjyclgvke0ut0,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
b9sp8lfc80nnskyjo0j2ebg6,zmur5ar552k1xhmww8vd89v7,NEEDS_UPDATE,65,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
jvgpol09d31acx5i0w5495lv,nudjsy21qcogvtzm51bdgu5x,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
oi6al8ib83lpeu23dfkbgvxq,oqqx49nxyso73efnbwzsfj8l,NEEDS_UPDATE,70,"Missing key fields: website, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""website"",""services""]}"
d9hv2sjm8ov1ksots6gjdyzp,cmfpsfq7q001pzjd06hxoohaw,NEEDS_UPDATE,65,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
nosftg6v3w4pbqb7qo3phd49,hsrnlz7wmg5ff0u9qakt5lj3,NEEDS_UPDATE,85,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
nzawnn9qydbp5nohtvukj2p1,hzw2ym1spbn8exepd489hg3v,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
v959kv0cvcgvvsw1v3uhzmtv,chcrxs5n55t833gode36bxv0,EXCEPTION,70,"Missing key fields: city, services; URL issues: twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
s7bgq8uer9lfpx56lq86ix84,kdrwiom9wx1jyy95z2gvg597,NEEDS_UPDATE,65,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
d0diab0dkjyo8s07ne3p5dej,n6npgzkaky7qr1tebsjip8ih,NEEDS_UPDATE,65,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
hbat5attwue9q7idquhn05st,ll0gj84qt1avraiasc1d7ujd,NEEDS_UPDATE,70,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
nwsrdv93z5un5rr5lt9ub0f5,dbgvdb673tfl6ftldm1pammk,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
k6tzucrlk1v4af7cwuovxjgc,dyqwarkuzatdk51x5enu9xtu,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
lv2d2j3mk5kpzjq6wjopru09,dbugd0zvymw7r3euc2n6lwh8,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
l3ron8zq3adikpuc4yrk4bb0,bn5nflstpcfq6jlbhwxg471h,NEEDS_UPDATE,75,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
p68h0yrv46ch69keuadhcwcl,i1lsw2a93e49t74lgqmzb6vk,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
m9f9qnwhlvl4kodhi4ibcs1e,m2t1bzl77h0to5srd6c4rirb,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
kvwwg61raqa5p4nnk0iwrsvr,d6jp8qgb4jewq8s3og8v3jzi,NEEDS_UPDATE,60,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
xu2hy1syi3bfn3bf4ihbv7hz,b8fbqt3c11um6y7ksal8o7l6,NEEDS_UPDATE,65,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
um7on5zmvftjx0zsojju45jk,lw6tvzwmdljtv4g5fyz8861u,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
zgl57mmx93stvdlqt5rjxjj9,l10h8dw58f7a8zl6qs8yy07x,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
rubbziusdmw1ml35i8plj7bl,rxtbipd56utzobjpgi5t4ioe,EXCEPTION,55,"Missing key fields: city, social_links, services; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""social_links"",""services""],""geodata_issue"":""coords_no_city""}"
hrwyl0qpbns78x67r0iskgpm,vc8k5uleorotpgp34qp4dyac,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
x9t2yjufzbpf0u0keqbt0ghk,q0pov53uj7yrjc6qkskj495i,NEEDS_UPDATE,75,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
luvas3po3hzijrpdqwgi0rm7,i35v6ooco1pyk5ijfcf3l8fj,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
xd3y277s2clefiral0skj5e3,git91q6m3ya24e89ern13gk4,NEEDS_UPDATE,65,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
w7xusp93ae25duq5xpp2k7m5,tv1y02q5xnfppyq286dwhe79,NEEDS_UPDATE,70,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
gg5fcqbgr2olev0paw3xgmey,xjh46nxhaj3vappymqmzl43r,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
svlrtl49irfe9kxx9p60j2t9,nkxya66w1r92ltudep4vucck,EXCEPTION,45,"Missing key fields: coordinates, phone, website, services; URL issues: twitter_url should be migrated to x_url; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""phone"",""website"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""address_no_coords""}"
di8dsehpm622fdx1b7m836p7,itxtkg29seteemmo3adxcnp7,NEEDS_UPDATE,75,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
js7g2rtbufy417qyn3ssxnfe,utyum8v9ime36xdrwoh01xcg,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
lgmtraoxznj97jcuo25z0w0k,idvn14zy7kbjjjjaqulkttqj,NEEDS_UPDATE,85,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
l8bjkvj7hbq2kb1c48h1lxyv,cmfpsfq85001rzjd0xmrlwa60,NEEDS_UPDATE,20,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
q8kinvak3boi0j6p68p58hir,cmfpsfq8i001tzjd0uv0t1ffj,NEEDS_UPDATE,20,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
y7sdfbxj8epbv67o74hxk2gj,cmfpsfq8u001vzjd0qd0n0dw4,NEEDS_UPDATE,20,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
mbpf261hoouid4vytv8fp0tg,ql3g4t1849bcliuxsmbqzjbe,NEEDS_UPDATE,60,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
d81ci6pl99byyvrkjrgt8bm5,nuhnmjb45bm8btfv1datm8uf,NEEDS_UPDATE,80,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
vvv8f56yyk8z4cc4ilfl7q20,vq38nzioudc9hmxnyutecxyd,NEEDS_UPDATE,65,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
u11xwf3fn5h7hvz7jb8qr83l,zn7bighqo3dpcxtimnfyra38,NEEDS_UPDATE,80,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
hbdpuu1w8hwi0e0ndfr0myet,cmfpsfq95001xzjd0p8ep28sx,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
owjggjd1vsq4pmgnf4k0bui8,bpbdnwzghd4abnyh5boy0yow,EXCEPTION,50,"Missing key fields: coordinates, website, social_links, services; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""website"",""social_links"",""services""],""geodata_issue"":""address_no_coords""}"
cbahqtmg0j759wdtblv4esaj,cmfpsfq9g001zzjd0kxqkgqu6,EXCEPTION,45,"Missing key fields: coordinates, phone, social_links, services; Has city/address but missing coordinates",Geocode address to get coordinates,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""coordinates"",""phone"",""social_links"",""services""],""geodata_issue"":""address_no_coords""}"
zre3ywe2v4s4iquwwxgov5xj,jbxm21ayhebad7g1q17e8rh4,NEEDS_UPDATE,80,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
p9hpi4kr7loslkcbxz0iqduj,hmsl79gl9mbnpc7f8zom5j06,NEEDS_UPDATE,80,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
vxrk3sztdmz5n339kadoioq4,c73mmbronr3a7e26v6bmnuyq,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
ixin7awnwfqwd4b46w4zi3zh,ds9fsikq1d1xzrsivi4tpqga,EXCEPTION,60,"Missing key fields: city, services; URL issues: twitter_url should be migrated to x_url; Has coordinates but missing city",Reverse geocode coordinates to fill city,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""],""geodata_issue"":""coords_no_city""}"
xo2kswwmh37n8ybh5sqawjdr,h334owolmcyjnc3i0x3ponc2,NEEDS_UPDATE,70,"Missing key fields: phone, services; URL issues: twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
jjyfnc4uq8ftbeucqpbnx64n,hitfld8pnrma23kwapelxycp,NEEDS_UPDATE,85,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
br5jdqrh9f01ar42zmlovigz,cmfpsfq9t0021zjd0sesfltbo,NEEDS_UPDATE,70,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
uw70sk6ufkhu2x59y0s4q099,qx1miz5s08iy5rrpdbstbc9e,NEEDS_UPDATE,70,"Missing key fields: social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""social_links"",""services""]}"
qjm27qjihlr4sr1kgg8mzsnd,ctvu9ssfh5kvyy50iwie6szy,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
g03e2gathe9fncd587wqyn9k,ixz7vzpn1xrxiz1ivtaqldpt,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
ore0q901ddswcmh2p0cpalz6,edtklbs4ixvjofubq0adslvy,NEEDS_UPDATE,80,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
hyhynqlhrpqv2htavf3awka2,v49w9tczfkeh6c6ljnktii3m,NEEDS_UPDATE,85,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":true,""has_studio_profile"":true,""missing_fields"":[""services""]}"
p3z6do9va41werni18atohto,iqdw40h9vku30wvcjj8mhm1l,NEEDS_UPDATE,70,"Missing key fields: phone, services; URL issues: website_url: missing scheme, youtube_url: missing scheme, twitter_url should be migrated to x_url",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""phone"",""services""],""url_issues"":[""website_url: missing scheme"",""youtube_url: missing scheme"",""twitter_url should be migrated to x_url""]}"
f8rjj1mseu2mce9fqm90yn8l,we7c8taa16rg372bzlg7q74g,NEEDS_UPDATE,75,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
lhxz9b4izwwcqsxvmfypbz1i,vs1yetln67xd7el7f2c5r5ec,NEEDS_UPDATE,65,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
v64201uorandjb5lu9lraxds,i9x25vdriiehe2kj1m1yxdo3,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
qys6eds8oocmq0gfaktd25rs,cmfpsfqa70023zjd0wj5mza3i,NEEDS_UPDATE,25,"Missing key fields: city, coordinates, about/description, phone, website, social_links, services",Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""city"",""coordinates"",""about/description"",""phone"",""website"",""social_links"",""services""]}"
wxabv2tvknzj0qwpndcv9wit,pf3865osnf1yjg18v4qu3epd,NEEDS_UPDATE,85,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":true,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
vm0vz4htydfesg1cz15erp2t,bkqbpt4x6xqvvsn3zn8tn3sl,NEEDS_UPDATE,75,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
jxuergqwjc57rc1dz6mis217,xebp2io6ilmn096havykbq9s,NEEDS_UPDATE,80,Missing key fields: services,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""]}"
ru0epn75qvti2vdjs1d1t1xw,gkj6cj1ppdth2tr9iacxo4bl,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
wx3v6hdokvyurt75jcfuq0cr,o1i5awpcd25fb7lq1l202mnc,NEEDS_UPDATE,75,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
x6sfv68t9oaivmuf9u657d8b,er9s9qmng8xh26283viwpwtx,NEEDS_UPDATE,70,Missing key fields: services; URL issues: twitter_url should be migrated to x_url,Enrich profile with missing data,"{""account_age_days"":119,""has_activity"":false,""has_studio_profile"":true,""missing_fields"":[""services""],""url_issues"":[""twitter_url should be migrated to x_url""]}"
